#,Date,  Temperature  C,  Humidity  %RH,  Wind speed  km/h,  Wind direction  degree,  Dew point  C,  Rainfall  Inch,  Solar radiation  w/m2
5255,09-10-2019 11:50,30,57,01,000,021,000.00,0616
5256,09-10-2019 11:24,30,59,04,000,021,000.00,0585
5257,09-10-2019 10:59,29,62,06,000,021,000.00,0556
5258,09-10-2019 10:33,28,65,01,000,021,000.00,0519
5259,09-10-2019 10:06,28,66,08,000,021,000.00,0459
5260,09-10-2019 09:24,27,68,03,000,021,000.00,0366
5261,09-10-2019 08:58,26,71,02,000,020,000.00,0316
5262,09-10-2019 08:32,27,69,01,000,021,000.00,0245
5263,09-10-2019 08:05,26,74,01,000,021,000.00,0192
5264,09-10-2019 07:40,25,77,01,000,020,000.00,0119
5265,09-10-2019 07:14,24,80,01,000,020,000.00,0050
5266,09-10-2019 06:40,23,81,01,000,019,000.00,0000
5267,09-10-2019 05:46,23,79,00,000,019,000.00,0000
5268,09-10-2019 05:16,23,78,00,000,019,000.00,0000
5269,09-10-2019 04:46,23,78,00,000,019,000.00,0000
5270,09-10-2019 04:16,23,78,00,000,019,000.00,0000
5271,09-10-2019 03:46,23,78,00,000,019,000.00,0000
5272,09-10-2019 03:16,23,78,00,000,019,000.00,0000
5273,09-10-2019 02:46,23,78,00,000,019,000.00,0000
5274,09-10-2019 02:16,23,78,00,000,019,000.00,0000
5275,09-10-2019 01:46,23,77,00,000,019,000.00,0000
5276,09-10-2019 01:16,23,76,00,000,019,000.00,0000
5277,09-10-2019 00:46,24,75,00,000,019,000.00,0000
5278,09-10-2019 00:16,24,74,00,000,019,000.00,0000
5279,08-10-2019 23:46,24,73,00,000,019,000.00,0000
5280,08-10-2019 23:16,24,73,00,000,019,000.00,0000
5281,08-10-2019 22:46,25,71,04,000,019,000.00,0000
5282,08-10-2019 22:17,25,71,00,000,019,000.00,0000
5283,08-10-2019 22:16,25,71,00,000,019,000.00,0000
5284,08-10-2019 22:09,25,70,00,000,019,000.00,0000
5285,08-10-2019 21:39,25,69,03,000,020,000.00,0000
5286,08-10-2019 21:09,26,68,00,000,020,000.00,0000
5287,08-10-2019 20:39,27,65,04,000,020,000.00,0000
5288,08-10-2019 20:09,27,61,00,000,019,000.00,0000
5289,08-10-2019 19:39,28,59,00,000,019,000.00,0000
5290,08-10-2019 19:09,28,58,01,000,019,000.00,0000
5291,08-10-2019 18:39,28,56,01,000,019,000.00,0000
5292,08-10-2019 18:10,29,55,01,000,019,000.00,0000
5293,08-10-2019 17:35,29,53,08,000,019,000.00,0007
5294,08-10-2019 17:04,30,51,05,000,019,000.00,0064
5295,08-10-2019 16:39,31,51,03,000,019,000.00,0141
5296,08-10-2019 16:11,31,49,07,000,019,000.00,0221
5297,08-10-2019 15:44,31,48,02,000,019,000.00,0285
5298,08-10-2019 15:18,32,47,05,000,019,000.00,0358
5299,08-10-2019 14:53,32,49,04,000,020,000.00,0414
5300,08-10-2019 14:27,32,49,10,000,020,000.00,0475
5301,08-10-2019 14:01,31,51,03,000,020,000.00,0519
5302,08-10-2019 13:35,31,52,12,000,020,000.00,0563
5303,08-10-2019 13:10,32,52,01,000,021,000.00,0592
5304,08-10-2019 12:44,31,52,10,000,021,000.00,0490
5305,08-10-2019 12:18,30,54,06,000,020,000.00,0652
5306,08-10-2019 11:53,31,54,01,000,021,000.00,0650
5307,08-10-2019 11:14,29,58,06,000,021,000.00,0635
5308,08-10-2019 10:48,29,62,06,000,021,000.00,0598
5309,08-10-2019 10:22,29,61,01,000,020,000.00,0549
5310,08-10-2019 09:57,28,63,02,000,020,000.00,0520
5311,08-10-2019 09:31,29,61,01,000,021,000.00,0471
5312,08-10-2019 08:53,27,62,01,000,020,000.00,0378
5313,08-10-2019 08:27,27,65,06,000,020,000.00,0319
5314,08-10-2019 07:57,25,71,01,000,019,000.00,0232
5315,08-10-2019 07:31,24,80,01,000,020,000.00,0147
5316,08-10-2019 07:04,22,83,01,000,019,000.00,0065
5317,08-10-2019 06:17,22,82,00,000,018,000.00,0000
5318,08-10-2019 05:47,22,82,04,000,018,000.00,0000
5319,08-10-2019 05:17,22,81,00,000,018,000.00,0000
5320,08-10-2019 04:47,22,80,05,000,018,000.00,0000
5321,08-10-2019 04:17,22,80,06,000,018,000.00,0000
5322,08-10-2019 03:47,22,79,00,000,019,000.00,0000
5323,08-10-2019 03:17,22,79,04,000,019,000.00,0000
5324,08-10-2019 02:47,22,78,00,000,019,000.00,0000
5325,08-10-2019 02:18,23,77,04,000,019,000.00,0000
5326,08-10-2019 01:48,23,75,03,000,019,000.00,0000
5327,08-10-2019 01:18,24,74,07,000,019,000.00,0000
5328,08-10-2019 00:48,24,74,09,000,019,000.00,0000
5329,08-10-2019 00:18,24,73,10,000,019,000.00,0000
5330,07-10-2019 23:48,24,73,10,000,019,000.00,0000
5331,07-10-2019 23:18,24,73,08,000,019,000.00,0000
5332,07-10-2019 22:48,25,73,06,000,019,000.00,0000
5333,07-10-2019 22:17,25,72,08,000,019,000.00,0000
5334,07-10-2019 22:17,25,72,12,000,019,000.00,0000
5335,07-10-2019 22:14,25,71,12,000,019,000.00,0000
5336,07-10-2019 21:44,25,70,11,000,020,000.00,0000
5337,07-10-2019 21:14,26,67,06,000,019,000.00,0000
5338,07-10-2019 20:44,26,66,06,000,019,000.00,0000
5339,07-10-2019 20:14,27,64,04,000,019,000.00,0000
5340,07-10-2019 19:44,27,62,11,000,019,000.00,0000
5341,07-10-2019 19:14,28,60,05,000,019,000.00,0000
5342,07-10-2019 18:44,28,59,00,000,019,000.00,0000
5343,07-10-2019 18:14,29,59,08,000,020,000.00,0000
5344,07-10-2019 18:04,29,58,15,000,020,000.00,0000
5345,07-10-2019 17:11,30,53,14,000,020,000.00,0047
5346,07-10-2019 00:48,25,77,04,000,021,000.00,0000
5347,07-10-2019 00:18,25,77,05,000,021,000.00,0000
5348,06-10-2019 23:48,25,75,01,000,021,000.00,0000
5349,06-10-2019 23:18,25,75,06,000,021,000.00,0000
5350,06-10-2019 22:48,26,75,08,000,021,000.00,0000
5351,06-10-2019 22:17,26,75,04,000,021,000.00,0000
5352,06-10-2019 22:17,26,75,03,000,021,000.00,0000
5353,06-10-2019 21:48,26,76,06,000,021,000.00,0000
5354,06-10-2019 21:18,26,74,05,000,021,000.00,0000
5355,06-10-2019 20:48,26,72,00,000,021,000.00,0000
5356,06-10-2019 20:18,27,71,00,000,021,000.00,0000
5357,06-10-2019 19:48,27,69,05,000,021,000.00,0000
5358,06-10-2019 19:18,27,67,00,000,021,000.00,0000
5359,06-10-2019 18:48,28,65,05,000,020,000.00,0000
5360,06-10-2019 18:18,28,62,03,000,020,000.00,0000
5361,06-10-2019 17:48,28,60,06,000,020,000.00,0000
5362,06-10-2019 17:18,29,57,05,000,020,000.00,0024
5363,06-10-2019 16:48,30,55,10,000,020,000.00,0106
5364,06-10-2019 16:18,30,55,12,000,020,000.00,0095
5365,06-10-2019 15:48,30,57,05,000,021,000.00,0113
5366,06-10-2019 15:18,31,56,06,000,021,000.00,0148
5367,06-10-2019 14:48,31,56,10,000,021,000.00,0235
5368,06-10-2019 14:18,32,53,01,000,021,000.00,0520
5369,06-10-2019 13:48,31,55,08,000,021,000.00,0491
5370,06-10-2019 13:18,31,54,09,000,021,000.00,0452
5371,06-10-2019 12:48,31,56,00,000,021,000.00,0581
5372,06-10-2019 12:18,31,55,06,000,021,000.00,0639
5373,06-10-2019 11:48,31,56,11,000,021,000.00,0703
5374,06-10-2019 11:18,29,58,06,000,020,000.00,0668
5375,06-10-2019 10:48,29,60,03,000,020,000.00,0623
5376,06-10-2019 10:18,28,63,04,000,021,000.00,0547
5377,06-10-2019 09:48,27,66,06,000,021,000.00,0497
5378,06-10-2019 09:18,26,69,08,000,020,000.00,0448
5379,06-10-2019 08:48,26,71,06,000,020,000.00,0385
5380,06-10-2019 08:18,24,75,03,000,020,000.00,0283
5381,06-10-2019 07:48,24,78,05,000,020,000.00,0223
5382,06-10-2019 07:18,23,80,02,000,020,000.00,0118
5383,06-10-2019 06:48,22,82,04,000,019,000.00,0019
5384,06-10-2019 06:18,22,80,06,000,019,000.00,0000
5385,06-10-2019 05:48,22,80,06,000,019,000.00,0000
5386,06-10-2019 05:18,22,81,02,000,019,000.00,0000
5387,06-10-2019 04:48,23,80,00,000,019,000.00,0000
5388,06-10-2019 04:18,23,81,04,000,019,000.00,0000
5389,06-10-2019 03:48,23,82,00,000,019,000.00,0000
5390,06-10-2019 03:18,23,82,02,000,019,000.00,0000
5391,06-10-2019 02:48,23,81,00,000,019,000.00,0000
5392,06-10-2019 02:18,23,80,05,000,020,000.00,0000
5393,06-10-2019 01:48,23,78,10,000,019,000.00,0000
5394,06-10-2019 01:18,24,78,00,000,020,000.00,0000
5395,06-10-2019 00:48,24,77,00,000,020,000.00,0000
5396,06-10-2019 00:18,24,75,07,000,020,000.00,0000
5397,05-10-2019 23:48,24,74,06,000,020,000.00,0000
5398,05-10-2019 23:18,25,72,02,000,019,000.00,0000
5399,05-10-2019 22:48,25,73,00,000,020,000.00,0000
5400,05-10-2019 22:18,25,72,01,000,020,000.00,0000
5401,05-10-2019 22:17,25,72,00,000,020,000.00,0000
5402,05-10-2019 21:48,25,71,06,000,020,000.03,0000
5403,05-10-2019 21:18,26,68,06,000,020,000.03,0000
5404,05-10-2019 20:48,26,67,04,000,020,000.03,0000
5405,05-10-2019 20:18,27,66,00,000,020,000.03,0000
5406,05-10-2019 19:48,27,65,04,000,020,000.03,0000
5407,05-10-2019 19:18,27,63,08,000,020,000.03,0000
5408,05-10-2019 18:48,28,61,06,000,020,000.03,0000
5409,05-10-2019 18:18,28,59,04,000,020,000.03,0000
5410,05-10-2019 17:48,29,57,06,000,019,000.03,0001
5411,05-10-2019 17:18,30,55,02,000,020,000.03,0046
5412,05-10-2019 16:48,30,53,07,000,020,000.03,0076
5413,05-10-2019 16:18,30,53,04,000,019,000.03,0070
5414,05-10-2019 15:48,31,53,02,000,020,000.03,0150
5415,05-10-2019 15:18,31,51,19,000,020,000.03,0198
5416,05-10-2019 14:48,32,50,08,000,020,000.03,0464
5417,05-10-2019 14:18,31,52,02,000,021,000.03,0525
5418,05-10-2019 13:48,32,49,02,000,020,000.03,0578
5419,05-10-2019 13:18,31,51,11,000,020,000.03,0552
5420,05-10-2019 12:48,31,52,10,000,020,000.00,0662
5421,05-10-2019 12:18,30,56,06,000,020,000.00,0692
5422,05-10-2019 11:48,30,54,13,000,020,000.00,0632
5423,05-10-2019 11:18,29,58,04,000,020,000.00,0618
5424,05-10-2019 10:48,27,63,08,000,020,000.00,0633
5425,05-10-2019 10:18,28,64,01,000,020,000.00,0504
5426,05-10-2019 09:48,27,66,00,000,020,000.00,0419
5427,05-10-2019 09:18,26,70,06,000,020,000.00,0474
5428,05-10-2019 08:48,24,77,04,000,020,000.00,0230
5429,05-10-2019 08:18,23,79,08,000,020,000.00,0281
5430,05-10-2019 07:48,23,82,06,000,019,000.00,0194
5431,05-10-2019 07:18,22,85,06,000,019,000.00,0103
5432,05-10-2019 06:48,21,86,08,000,019,000.00,0008
5433,05-10-2019 06:18,21,85,03,000,019,000.00,0000
5434,05-10-2019 05:48,21,85,02,000,019,000.00,0000
5435,05-10-2019 05:18,22,84,00,000,019,000.00,0000
5436,05-10-2019 04:48,22,83,04,000,019,000.00,0000
5437,05-10-2019 04:18,22,83,00,000,019,000.00,0000
5438,05-10-2019 03:48,22,83,06,000,019,000.00,0000
5439,05-10-2019 03:18,22,82,04,000,019,000.00,0000
5440,05-10-2019 02:48,22,81,05,000,019,000.00,0000
5441,05-10-2019 02:18,23,80,07,000,019,000.00,0000
5442,05-10-2019 01:48,23,80,02,000,019,000.00,0000
5443,05-10-2019 01:18,23,80,04,000,019,000.00,0000
5444,05-10-2019 00:48,23,78,02,000,019,000.00,0000
5445,05-10-2019 00:18,23,77,01,000,019,000.00,0000
5446,04-10-2019 23:48,23,76,10,000,019,000.00,0000
5447,04-10-2019 23:18,24,76,05,000,019,000.00,0000
5448,04-10-2019 22:48,24,74,06,000,019,000.00,0000
5449,04-10-2019 22:18,24,73,04,000,019,000.00,0000
5450,04-10-2019 22:17,24,73,11,000,019,000.00,0000
5451,04-10-2019 21:48,24,72,06,000,019,000.00,0000
5452,04-10-2019 21:18,25,70,06,000,019,000.00,0000
5453,04-10-2019 20:48,25,69,06,000,019,000.00,0000
5454,04-10-2019 20:18,25,68,08,000,019,000.00,0000
5455,04-10-2019 19:48,26,67,04,000,019,000.00,0000
5456,04-10-2019 19:18,26,69,07,000,020,000.00,0000
5457,04-10-2019 18:48,27,68,08,000,020,000.00,0000
5458,04-10-2019 18:18,27,67,09,000,020,000.00,0000
5459,04-10-2019 17:48,28,67,12,000,021,000.00,0008
5460,04-10-2019 17:18,28,65,08,000,021,000.00,0045
5461,04-10-2019 16:48,29,63,06,000,022,000.00,0118
5462,04-10-2019 16:18,29,63,07,000,022,000.00,0195
5463,04-10-2019 15:48,29,63,09,000,022,000.00,0283
5464,04-10-2019 15:18,29,64,08,000,021,000.00,0402
5465,04-10-2019 14:48,28,64,11,000,021,000.00,0347
5466,04-10-2019 14:18,28,65,10,000,021,000.00,0430
5467,04-10-2019 13:48,27,66,19,000,020,000.00,0621
5468,04-10-2019 13:18,26,68,12,000,020,000.00,0287
5469,04-10-2019 12:48,27,64,12,000,020,000.00,0222
5470,04-10-2019 12:18,26,72,16,000,021,000.00,0258
5471,04-10-2019 11:48,27,68,14,000,020,000.00,0379
5472,04-10-2019 11:18,27,68,08,000,020,000.00,0406
5473,04-10-2019 10:48,26,73,00,000,021,000.00,0116
5474,04-10-2019 10:18,27,71,08,000,022,000.00,0200
5475,04-10-2019 09:49,28,70,01,000,022,000.00,0430
5476,04-10-2019 09:19,28,71,00,000,022,000.00,0429
5477,04-10-2019 08:49,26,74,00,000,021,000.00,0201
5478,04-10-2019 08:19,24,77,00,000,020,000.00,0116
5479,04-10-2019 07:49,24,79,00,000,020,000.00,0164
5480,04-10-2019 07:19,24,81,08,000,020,000.00,0015
5481,04-10-2019 06:49,23,80,02,000,019,000.00,0000
5482,04-10-2019 06:19,22,78,00,000,019,000.00,0000
5483,04-10-2019 05:49,22,78,06,000,019,000.00,0000
5484,04-10-2019 05:19,22,79,00,000,019,000.00,0000
5485,04-10-2019 04:49,23,80,00,000,019,000.00,0000
5486,04-10-2019 04:19,23,79,00,000,020,000.00,0000
5487,04-10-2019 03:49,24,77,00,000,020,000.00,0000
5488,04-10-2019 03:19,24,74,04,000,019,000.00,0000
5489,04-10-2019 02:49,24,73,03,000,019,000.00,0000
5490,04-10-2019 02:19,24,72,02,000,019,000.00,0000
5491,04-10-2019 01:49,24,72,04,000,019,000.00,0000
5492,04-10-2019 01:19,24,71,06,000,019,000.00,0000
5493,04-10-2019 00:49,25,71,02,000,019,000.00,0000
5494,04-10-2019 00:19,25,69,02,000,019,000.00,0000
5495,03-10-2019 23:49,25,67,05,000,018,000.00,0000
5496,03-10-2019 23:19,25,66,10,000,018,000.00,0000
5497,03-10-2019 22:49,25,66,10,000,018,000.00,0000
5498,03-10-2019 22:18,25,64,16,000,018,000.00,0000
5499,03-10-2019 22:18,25,64,16,000,018,000.00,0000
5500,03-10-2019 22:10,26,63,07,000,018,000.02,0000
5501,03-10-2019 21:40,27,64,21,000,020,000.02,0000
5502,03-10-2019 21:10,28,71,04,000,022,000.02,0000
5503,03-10-2019 20:40,28,70,06,000,022,000.02,0000
5504,03-10-2019 20:10,29,68,06,000,022,000.02,0000
5505,03-10-2019 19:40,29,67,06,000,022,000.02,0000
5506,03-10-2019 19:10,29,65,02,000,022,000.02,0000
5507,03-10-2019 18:40,29,62,03,000,022,000.02,0000
5508,03-10-2019 18:10,30,61,08,000,022,000.02,0000
5509,03-10-2019 17:40,30,59,08,000,021,000.02,0000
5510,03-10-2019 17:10,31,57,06,000,022,000.02,0049
5511,03-10-2019 16:40,31,56,07,000,022,000.00,0113
5512,03-10-2019 16:35,31,56,06,000,022,000.00,0137
5513,02-10-2019 02:49,24,00,00,000,000,000.00,0000
5514,02-10-2019 02:19,24,00,00,000,000,000.00,0000
5515,02-10-2019 01:49,24,00,00,000,000,000.00,0000
5516,02-10-2019 01:19,25,00,00,000,000,000.00,0000
5517,02-10-2019 00:49,25,00,00,000,000,000.00,0000
5518,02-10-2019 00:19,25,00,00,000,000,000.00,0000
5519,01-10-2019 23:49,25,00,00,000,000,000.00,0000
5520,01-10-2019 23:19,25,00,03,000,000,000.00,0000
5521,01-10-2019 22:49,25,00,00,000,000,000.00,0000
5522,01-10-2019 22:19,26,00,00,000,000,000.00,0000
5523,01-10-2019 22:18,26,00,00,000,000,000.00,0000
5524,01-10-2019 21:49,26,00,00,000,000,000.00,0000
5525,01-10-2019 21:19,27,00,00,000,000,000.00,0000
5526,01-10-2019 20:49,27,00,00,000,000,000.00,0000
5527,01-10-2019 20:19,27,00,00,000,000,000.00,0000
5528,01-10-2019 19:49,28,00,00,000,000,000.00,0000
5529,01-10-2019 19:19,28,00,00,000,000,000.00,0000
5530,01-10-2019 18:49,28,00,00,000,000,000.00,0000
5531,01-10-2019 18:19,29,00,00,000,000,000.00,0000
5532,01-10-2019 17:49,29,00,00,000,000,000.00,0003
5533,01-10-2019 17:19,31,00,00,000,000,000.00,0044
5534,01-10-2019 16:49,31,00,00,000,000,000.00,0111
5535,01-10-2019 16:19,31,00,10,000,000,000.00,0200
5536,01-10-2019 15:49,32,00,06,000,000,000.00,0268
5537,01-10-2019 15:19,31,00,09,000,000,000.00,0349
5538,01-10-2019 14:49,31,00,10,000,000,000.00,0204
5539,01-10-2019 14:19,31,00,04,000,000,000.00,0352
5540,01-10-2019 13:49,30,00,14,000,000,000.00,0551
5541,01-10-2019 13:19,31,00,07,000,000,000.00,0624
5542,01-10-2019 12:49,30,00,08,000,000,000.00,0261
5543,01-10-2019 12:19,30,00,05,000,000,000.00,0576
5544,01-10-2019 11:49,29,00,11,000,000,000.00,0553
5545,01-10-2019 11:19,28,00,14,000,000,000.00,0386
5546,01-10-2019 10:49,29,00,11,000,000,000.00,0379
5547,01-10-2019 09:49,28,00,08,000,000,000.00,0227
5548,01-10-2019 09:19,28,00,06,000,000,000.00,0238
5549,01-10-2019 08:49,27,00,12,000,000,000.00,0341
5550,01-10-2019 08:19,26,00,10,000,000,000.00,0130
5551,01-10-2019 07:49,26,00,13,000,000,000.00,0105
5552,01-10-2019 07:19,26,00,04,000,000,000.00,0106
5553,01-10-2019 06:49,25,00,03,000,000,000.00,0017
5554,01-10-2019 06:19,25,00,00,000,000,000.00,0000
5555,01-10-2019 05:49,24,00,02,000,000,000.00,0000
5556,01-10-2019 05:19,24,00,03,000,000,000.00,0000
5557,01-10-2019 04:49,25,00,04,000,000,000.00,0000
5558,01-10-2019 04:19,25,00,04,000,000,000.00,0000
5559,01-10-2019 03:49,25,00,05,000,000,000.00,0000
5560,01-10-2019 03:19,25,00,09,000,000,000.00,0000
5561,01-10-2019 02:49,25,00,04,000,000,000.00,0000
5562,01-10-2019 02:19,25,00,06,000,000,000.00,0000
5563,01-10-2019 01:49,25,00,03,000,000,000.00,0000
5564,01-10-2019 01:19,25,00,04,000,000,000.00,0000
5565,01-10-2019 00:49,25,00,04,000,000,000.00,0000
5566,01-10-2019 00:19,25,00,03,000,000,000.00,0000
5567,30-09-2019 23:49,25,00,06,000,000,000.00,0000
5568,30-09-2019 23:19,25,00,04,000,000,000.00,0000
5569,30-09-2019 22:49,25,00,00,000,000,000.00,0000
5570,30-09-2019 22:19,25,00,00,000,000,000.00,0000
5571,30-09-2019 22:18,26,00,04,000,000,000.00,0000
5572,30-09-2019 21:49,26,00,00,000,000,000.04,0000
5573,30-09-2019 21:19,26,00,02,000,000,000.04,0000
5574,30-09-2019 20:49,26,00,02,000,000,000.04,0000
5575,30-09-2019 20:20,26,00,04,000,000,000.04,0000
5576,30-09-2019 19:49,27,00,00,000,000,000.04,0000
5577,30-09-2019 19:20,27,00,00,000,000,000.04,0000
5578,30-09-2019 18:50,27,00,01,000,000,000.04,0000
5579,30-09-2019 18:20,27,00,05,000,000,000.04,0000
5580,30-09-2019 17:50,28,00,03,000,000,000.04,0000
5581,30-09-2019 17:20,29,00,11,000,000,000.04,0046
5582,30-09-2019 16:50,29,00,10,000,000,000.04,0121
5583,30-09-2019 16:20,29,00,06,000,000,000.04,0201
5584,30-09-2019 15:50,29,00,09,000,000,000.04,0280
5585,30-09-2019 15:20,28,00,07,000,000,000.04,0061
5586,30-09-2019 14:50,28,00,13,000,000,000.04,0134
5587,30-09-2019 14:20,28,00,08,000,000,000.04,0123
5588,30-09-2019 13:50,28,00,25,000,000,000.04,0131
5589,30-09-2019 13:20,28,00,22,000,000,000.04,0261
5590,30-09-2019 12:50,28,00,10,000,000,000.04,0651
5591,30-09-2019 12:20,27,00,20,000,000,000.04,0630
5592,30-09-2019 11:50,27,00,23,000,000,000.04,0625
5593,30-09-2019 11:20,25,00,13,000,000,000.04,0164
5594,30-09-2019 10:50,26,00,11,000,000,000.04,0234
5595,30-09-2019 10:20,25,00,09,000,000,000.04,0242
5596,30-09-2019 09:50,25,00,19,000,000,000.04,0622
5597,30-09-2019 09:20,24,00,15,000,000,000.03,0053
5598,30-09-2019 08:50,24,00,17,000,000,000.02,0075
5599,30-09-2019 08:20,24,00,23,000,000,000.02,0093
5600,30-09-2019 07:50,24,00,14,000,000,000.00,0000
5601,30-09-2019 07:20,25,00,09,000,000,000.00,0000
5602,30-09-2019 06:50,25,00,00,000,000,000.00,0000
5603,30-09-2019 06:20,25,00,00,000,000,000.00,0000
5604,30-09-2019 05:50,25,00,03,000,000,000.00,0000
5605,30-09-2019 05:20,25,00,00,000,000,000.00,0000
5606,30-09-2019 04:50,25,00,01,000,000,000.00,0000
5607,30-09-2019 04:20,25,00,02,000,000,000.00,0000
5608,30-09-2019 03:50,25,00,04,000,000,000.00,0000
5609,30-09-2019 03:20,25,00,03,000,000,000.00,0000
5610,30-09-2019 02:50,25,00,04,000,000,000.00,0000
5611,30-09-2019 02:20,25,00,06,000,000,000.00,0000
5612,30-09-2019 01:50,25,00,07,000,000,000.00,0000
5613,30-09-2019 01:20,25,00,06,000,000,000.00,0000
5614,30-09-2019 00:50,24,00,02,000,000,000.00,0000
5615,30-09-2019 00:20,24,00,05,000,000,000.00,0000
5616,29-09-2019 23:50,25,00,00,000,000,000.00,0000
5617,29-09-2019 23:20,25,00,00,000,000,000.00,0000
5618,29-09-2019 22:50,25,00,01,000,000,000.00,0000
5619,29-09-2019 22:19,25,00,00,000,000,000.00,0000
5620,29-09-2019 22:19,25,00,00,000,000,000.00,0000
5621,29-09-2019 21:50,25,00,00,000,000,001.10,0000
5622,29-09-2019 21:20,25,00,00,000,000,001.10,0000
5623,29-09-2019 20:50,24,00,08,000,000,001.10,0000
5624,29-09-2019 20:20,24,00,00,000,000,001.10,0000
5625,29-09-2019 19:50,24,00,00,000,000,001.10,0000
5626,29-09-2019 19:20,24,00,00,000,000,001.10,0000
5627,29-09-2019 18:50,24,00,00,000,000,001.10,0000
5628,29-09-2019 18:20,24,00,02,000,000,001.10,0000
5629,29-09-2019 17:50,25,00,00,000,000,001.10,0000
5630,29-09-2019 17:20,25,00,06,000,000,001.10,0045
5631,29-09-2019 16:50,25,00,02,000,000,001.10,0002
5632,29-09-2019 16:20,25,00,02,000,000,001.10,0003
5633,29-09-2019 15:50,25,00,08,000,000,001.10,0024
5634,29-09-2019 15:20,24,00,04,000,000,001.10,0106
5635,29-09-2019 14:50,25,00,00,000,000,001.10,0069
5636,29-09-2019 14:20,24,00,04,000,000,001.10,0080
5637,29-09-2019 13:50,24,00,03,000,000,001.10,0055
5638,29-09-2019 13:20,24,00,08,000,000,001.10,0030
5639,29-09-2019 12:50,23,00,08,000,000,001.09,0051
5640,29-09-2019 12:20,23,00,09,000,000,001.03,0045
5641,29-09-2019 11:50,23,00,05,000,000,000.89,0051
5642,29-09-2019 11:20,22,00,02,000,000,000.85,0034
5643,29-09-2019 10:50,22,00,20,000,000,000.71,0022
5644,29-09-2019 10:20,23,00,12,000,000,000.59,0076
5645,29-09-2019 09:50,23,00,12,000,000,000.58,0118
5646,29-09-2019 09:20,23,00,16,000,000,000.58,0074
5647,29-09-2019 08:50,23,00,19,000,000,000.58,0075
5648,29-09-2019 08:20,22,00,10,000,000,000.57,0022
5649,29-09-2019 07:50,22,00,12,000,000,000.57,0008
5650,29-09-2019 07:20,22,00,11,000,000,000.57,0000
5651,29-09-2019 06:50,22,00,19,000,000,000.54,0000
5652,29-09-2019 06:20,22,00,10,000,000,000.30,0000
5653,29-09-2019 05:50,22,00,23,000,000,000.12,0000
5654,29-09-2019 05:20,23,00,14,000,000,000.00,0000
5655,29-09-2019 04:50,24,00,24,000,000,000.00,0000
5656,29-09-2019 04:20,25,00,16,000,000,000.00,0000
5657,29-09-2019 03:50,25,00,15,000,000,000.00,0000
5658,29-09-2019 03:20,25,00,25,000,000,000.00,0000
5659,29-09-2019 02:50,25,00,19,000,000,000.00,0000
5660,29-09-2019 02:20,25,00,12,000,000,000.00,0000
5661,29-09-2019 01:50,25,00,08,000,000,000.00,0000
5662,29-09-2019 01:20,25,00,04,000,000,000.00,0000
5663,29-09-2019 00:50,25,00,04,000,000,000.00,0000
5664,29-09-2019 00:20,25,00,01,000,000,000.00,0000
5665,28-09-2019 23:50,25,00,02,000,000,000.00,0000
5666,28-09-2019 23:20,25,00,13,000,000,000.00,0000
5667,28-09-2019 22:50,25,00,11,000,000,000.00,0000
5668,28-09-2019 22:20,25,00,05,000,000,000.00,0000
5669,28-09-2019 22:20,25,00,04,000,000,000.00,0000
5670,28-09-2019 22:19,25,00,04,000,000,000.00,0000
5671,28-09-2019 21:50,25,00,00,000,000,001.83,0000
5672,28-09-2019 21:20,24,00,10,000,000,001.83,0000
5673,28-09-2019 20:50,23,00,11,000,000,001.83,0000
5674,28-09-2019 20:20,23,00,12,000,000,001.81,0000
5675,28-09-2019 19:50,23,00,10,000,000,001.79,0000
5676,28-09-2019 19:20,23,00,00,000,000,001.69,0000
5677,28-09-2019 18:50,24,87,00,000,022,001.08,0000
5678,28-09-2019 18:20,25,81,07,000,022,000.40,0000
5679,28-09-2019 17:50,27,74,11,000,022,000.06,0000
5680,28-09-2019 17:20,26,78,10,000,022,000.06,0000
5681,28-09-2019 16:50,30,65,05,000,022,000.00,0000
5682,28-09-2019 16:20,31,61,02,000,023,000.00,0054
5683,28-09-2019 15:50,31,61,07,000,023,000.00,0112
5684,28-09-2019 15:20,33,56,10,000,023,000.00,0341
5685,28-09-2019 14:50,32,57,02,000,023,000.00,0400
5686,28-09-2019 14:20,33,57,05,000,023,000.00,0488
5687,28-09-2019 13:50,31,62,16,000,023,000.00,0479
5688,28-09-2019 13:20,31,62,11,000,023,000.00,0210
5689,28-09-2019 12:50,31,64,06,000,023,000.00,0474
5690,28-09-2019 12:20,30,65,12,000,022,000.00,0145
5691,28-09-2019 11:50,30,65,08,000,023,000.00,0223
5692,28-09-2019 11:20,30,65,07,000,023,000.00,0562
5693,28-09-2019 10:50,29,65,07,000,022,000.00,0210
5694,28-09-2019 10:20,29,67,08,000,022,000.00,0230
5695,28-09-2019 09:50,29,68,16,000,023,000.00,0313
5696,28-09-2019 09:20,28,70,06,000,022,000.00,0168
5697,28-09-2019 08:50,28,71,07,000,022,000.00,0192
5698,28-09-2019 08:20,30,67,02,000,023,000.00,0260
5699,28-09-2019 07:50,27,78,02,000,023,000.00,0198
5700,28-09-2019 07:20,26,81,00,000,022,000.00,0054
5701,28-09-2019 06:50,25,83,00,000,022,000.00,0008
5702,28-09-2019 06:20,25,83,02,000,022,000.00,0000
5703,28-09-2019 05:50,25,83,04,000,022,000.00,0000
